Назаров Виссарион Михайлович,Кок,2-я артиллерийская батарея,19173
Филиппов Лавр Демьянович,Старший дрессировщик,2-я артиллерийская батарея,42684
Королёв Лука Агафонович,Машинист,3-й танковый батальон,56526
Нестеров Пантелеймон Наумович,Старший оператор,82-я воздушно-десантная дивизия,53616
Филиппов Аполлон Платонович,Механик,102-й мотострелковый полк,14497
Филатов Устин Львович,Начальник учебного класса,102-й мотострелковый полк,29900
Смирнов Велорий Яковлевич,Наводчик,102-й мотострелковый полк,41958
Фадеев Вячеслав Станиславович,Кинорадиомеханик,2-я артиллерийская батарея,40312
Авдеев Игнат Федосеевич,Номер расчета,2-я артиллерийская батарея,31670
Архипов Кондрат Адольфович,Гранатометчик,2-я артиллерийская батарея,29489
Фадеев Вольдемар Наумович,Старший вулканизаторщик,102-й мотострелковый полк,19699
Носков Венедикт Семенович,Медник-жестянщик,102-й мотострелковый полк,24414
Рябов Мартин Степанович,Старший плотник,102-й мотострелковый полк,20779
Михеев Кассиан Якунович,Кузнец,3-й танковый батальон,38224
Тетерин Демьян Матвеевич,Старший пулеметчик,82-я воздушно-десантная дивизия,17640
Чернов Олег Павлович,Кок,2-я артиллерийская батарея,21876
Гордеев Май Филиппович,Старший плотник,82-я воздушно-десантная дивизия,38130
Кононов Ираклий Куприянович,Старший кочегар,102-й мотострелковый полк,46627
Соколов Гавриил Якунович,Сварщик,82-я воздушно-десантная дивизия,40718
Дроздов Трофим Константинович,Медник-жестянщик,3-й танковый батальон,25291
Нестеров Прохор Павлович,Монтажник,82-я воздушно-десантная дивизия,18329
Костин Бенедикт Романович,Помощник начальника автодрома,102-й мотострелковый полк,39963
Агафонов Харитон Станиславович,Закройщик,2-я артиллерийская батарея,52154
Гуляев Панкратий Пантелеймонович,Кочегар,82-я воздушно-десантная дивизия,38982
Ильин Даниил Аристархович,Вьюковожатый,102-й мотострелковый полк,59158
Архипов Дмитрий Глебович,Смазчик,2-я артиллерийская батарея,24445
Королёв Арсений Богданович,Смазчик,102-й мотострелковый полк,36356
Константинов Пантелей Григорьевич,Дизелист,3-й танковый батальон,47709
Кондратьев Иосиф Адольфович,Монтажник,102-й мотострелковый полк,25591
Данилов Гордей Владимирович,Машинист,102-й мотострелковый полк,21300
Носов Касьян Тарасович,Старший радиотелеграфист,2-я артиллерийская батарея,32447
Соколов Венедикт Геннадьевич,Сапожник,3-й танковый батальон,25414
Кабанов Федор Андреевич,Бурильщик,102-й мотострелковый полк,25665
Сергеев Игнат Фролович,Старший дизелист,82-я воздушно-десантная дивизия,31836
Савин Герман Парфеньевич,Дефектовщик,3-й танковый батальон,34001
Кузьмин Дмитрий Эльдарович,Пекарь,82-я воздушно-десантная дивизия,31459
Прохоров Вилен Григорьевич,Сапожник,3-й танковый батальон,12639
Борисов Корней Федорович,Старший заправщик,3-й танковый батальон,32900
Архипов Вилен Олегович,Наводчик,2-я артиллерийская батарея,15713
Авдеев Юрий Кириллович,Старший сапожник,2-я артиллерийская батарея,31180
Беляев Кондрат Адольфович,Заправщик,3-й танковый батальон,10826
Кононов Кондратий Пантелеймонович,Маляр,102-й мотострелковый полк,18892
Комаров Мартин Васильевич,Плотник,3-й танковый батальон,11273
Тимофеев Карл Миронович,Патрульный,82-я воздушно-десантная дивизия,19303
Зиновьев Панкратий Наумович,Старший плотник,2-я артиллерийская батарея,57185
Ширяев Ефим Георгиевич,Кладовщик,3-й танковый батальон,13297
Носков Велорий Аристархович,Старший пулеметчик,102-й мотострелковый полк,50995
Филатов Вольдемар Витальевич,Пильщик,102-й мотострелковый полк,27852
Андреев Леонтий Семенович,Вьюковожатый,82-я воздушно-десантная дивизия,33577
Ситников Прохор Андреевич,Начальник учебного класса,3-й танковый батальон,15964
Сафонов Аполлон Валентинович,Старший маляр,3-й танковый батальон,21589
Фадеев Людвиг Донатович,Старший столяр,102-й мотострелковый полк,25447
Рябов Осип Проклович,Заправщик,102-й мотострелковый полк,31670
Шубин Гавриил Владимирович,Грейдерист,3-й танковый батальон,11725
Носков Кондрат Давидович,Патрульный,82-я воздушно-десантная дивизия,43866
Зимин Емельян Антонинович,Старший кинорадиомеханик,82-я воздушно-десантная дивизия,30837
Гуляев Абрам Антонович,Старший пулеметчик,3-й танковый батальон,11510
Белоусов Роман Парфеньевич,Старший водитель,2-я артиллерийская батарея,59420
Ширяев Анатолий Платонович,Дрессировщик,2-я артиллерийская батарея,29625
Архипов Даниил Пётрович,Гранатометчик,3-й танковый батальон,41029
Титов Бенедикт Яковлевич,Стрелок,3-й танковый батальон,11830
Воронов Велорий Куприянович,Машинист,102-й мотострелковый полк,26911
Савин Май Антонович,Дефектовщик,2-я артиллерийская батарея,42082
Иванов Иван Куприянович,Старший пекарь,2-я артиллерийская батарея,21830
Дементьев Кирилл Демьянович,Дрессировщик,2-я артиллерийская батарея,17195
Борисов Ефим Витальевич,Дрессировщик,2-я артиллерийская батарея,57489
Фёдоров Аполлон Станиславович,Старший вулканизаторщик,3-й танковый батальон,24058
Родионов Велорий Лукьевич,Старший мастер,2-я артиллерийская батарея,26168
Родионов Арсен Георгиевич,Водитель,3-й танковый батальон,42630
Константинов Венедикт Юрьевич,Старший кочегар,82-я воздушно-десантная дивизия,17240
Филиппов Герман Проклович,Старший мастер,2-я артиллерийская батарея,58022
Силин Пантелей Кимович,Смазчик,3-й танковый батальон,54012
Тимофеев Ян Глебович,Бурильщик,2-я артиллерийская батарея,33789
Козлов Осип Филиппович,Дрессировщик,82-я воздушно-десантная дивизия,16928
Ситников Людвиг Юрьевич,Механик-водитель,2-я артиллерийская батарея,37795
Фадеев Пантелеймон Валентинович,Старший патрульный,2-я артиллерийская батарея,49979
Ефимов Яков Георгиевич,Старший патрульный,82-я воздушно-десантная дивизия,32039
Шашков Фрол Федотович,Старший пильщик,3-й танковый батальон,33286
Козлов Кондратий Агафонович,Вожатый служебных собак,102-й мотострелковый полк,21555
Иванов Герман Дмитрьевич,Мельник,3-й танковый батальон,40761
Гуляев Владислав Эльдарович,Старший пильщик,102-й мотострелковый полк,32928
Зыков Гордей Наумович,Медник-жестянщик,2-я артиллерийская батарея,58103
Белоусов Герман Артёмович,Гранатометчик,102-й мотострелковый полк,52954
Чернов Тимур Дмитрьевич,Заправщик,102-й мотострелковый полк,50656
Степанов Оскар Матвеевич,Старший вожатый служебных собак,82-я воздушно-десантная дивизия,33185
Михеев Денис Натанович,Медник-жестянщик,3-й танковый батальон,58740
Чернов Донат Русланович,Огнеметчик,82-я воздушно-десантная дивизия,25341
Бобров Фрол Онисимович,Кузнец,102-й мотострелковый полк,41548
Герасимов Май Мэлорович,Кузнец,2-я артиллерийская батарея,45175
Коновалов Лука Семенович,Оператор,102-й мотострелковый полк,56181
Гордеев Кондрат Игнатьевич,Огнеметчик,102-й мотострелковый полк,11232
Родионов Гавриил Антонинович,Дефектовщик,3-й танковый батальон,34050
Щукин Игнат Богуславович,Старший стрелок,3-й танковый батальон,14947
Андреев Вилен Агафонович,Маляр,2-я артиллерийская батарея,21338
Рябов Юрий Юлианович,Старший кинорадиомеханик,102-й мотострелковый полк,29576
Авдеев Корней Феликсович,Старший кинорадиомеханик,102-й мотострелковый полк,49828
Ширяев Прохор Михайлович,Разнорабочий,2-я артиллерийская батарея,35414
Архипов Лавр Парфеньевич,Старший инструментальщик,2-я артиллерийская батарея,53721
Горбачёв Прохор Донатович,Старший кладовщик,82-я воздушно-десантная дивизия,31017
Рыбаков Вилен Павлович,Старший портной,82-я воздушно-десантная дивизия,26345
Прохоров Натан Германович,Закройщик,102-й мотострелковый полк,48817
Блинов Кондрат Парфеньевич,Старший плотник,2-я артиллерийская батарея,45073
Гордеев Трофим Эльдарович,Монтажник,3-й танковый батальон,26317
Лыткин Виссарион Пётрович,Мельник,102-й мотострелковый полк,17979
Ефимов Корнелий Андреевич,Аппаратчик,82-я воздушно-десантная дивизия,28461
Герасимов Филипп Дмитриевич,Стекольщик,3-й танковый батальон,45441
Бобров Вальтер Проклович,Старший радиотелеграфист,82-я воздушно-десантная дивизия,47414
Сергеев Людвиг Евсеевич,Крановщик,102-й мотострелковый полк,27623
Чернов Варлам Степанович,Старший стрелок,2-я артиллерийская батарея,43126
Авдеев Кондрат Витальевич,Старший дрессировщик,82-я воздушно-десантная дивизия,29141
Меркушев Ким Владимирович,Кладовщик,2-я артиллерийская батарея,13976
Коновалов Прохор Платонович,Старший заправщик,3-й танковый батальон,37843
Кузнецов Архип Максович,Старший кинорадиомеханик,3-й танковый батальон,16496
Быков Моисей Станиславович,Кинорадиомеханик,3-й танковый батальон,54137
Буров Кондрат Мэлорович,Маляр,3-й танковый батальон,11468
Тимофеев Филипп Яковлевич,Старший мастер,102-й мотострелковый полк,43722
Хохлов Бенедикт Дмитрьевич,Бурильщик,102-й мотострелковый полк,27215
Зыков Мартин Христофорович,Грейдерист,3-й танковый батальон,46025
Сергеев Артем Митрофанович,Сварщик,82-я воздушно-десантная дивизия,19904
Коновалов Илларион Пантелеймонович,Пулеметчик,82-я воздушно-десантная дивизия,14750
Смирнов Корнелий Максович,Старший маляр,82-я воздушно-десантная дивизия,53282
Соколов Арсен Михайлович,Наводчик,82-я воздушно-десантная дивизия,26531
Сысоев Федор Львович,Закройщик,2-я артиллерийская батарея,59998
Прохоров Кондратий Донатович,Механик-водитель,82-я воздушно-десантная дивизия,59847
Мамонтов Эрнест Еремеевич,Монтажник,3-й танковый батальон,19945
Филатов Кирилл Олегович,Старший столяр,82-я воздушно-десантная дивизия,56550
Алексеев Осип Филиппович,Кладовщик,2-я артиллерийская батарея,21513
Федосеев Арсен Семенович,Кочегар,102-й мотострелковый полк,57475
Федосеев Ким Натанович,Вулканизаторщик,82-я воздушно-десантная дивизия,47096
Тимофеев Варлам Аристархович,Старший портной,82-я воздушно-десантная дивизия,30623
Титов Владислав Васильевич,Дрессировщик,2-я артиллерийская батарея,37799
Костин Устин Пантелеймонович,Вожатый служебных собак,2-я артиллерийская батарея,56751
Ситников Азарий Валентинович,Грейдерист,2-я артиллерийская батарея,21977
Васильев Анатолий Львович,Старший электромонтер,2-я артиллерийская батарея,44983
Борисов Венедикт Максович,Кладовщик,102-й мотострелковый полк,25347
Ефимов Леонтий Евгеньевич,Старший заправщик,82-я воздушно-десантная дивизия,20488
Горбачёв Иван Богданович,Старший механик-водитель,82-я воздушно-десантная дивизия,35345
Шашков Альфред Аристархович,Старший мастер,82-я воздушно-десантная дивизия,34879
Сафонов Абрам Валентинович,Старший водитель,2-я артиллерийская батарея,34767
Горбунов Федор Яковович,Портной,3-й танковый батальон,56468
Зимин Оскар Антонинович,Каменщик,102-й мотострелковый полк,41402
Комаров Назарий Куприянович,Пекарь,102-й мотострелковый полк,11080
Иванов Донат Адольфович,Водитель,3-й танковый батальон,38775
Савин Панкратий Павлович,Пулеметчик,102-й мотострелковый полк,45553
Денисов Пантелеймон Васильевич,Старший маляр,3-й танковый батальон,26254
Борисов Касьян Тихонович,Сварщик,82-я воздушно-десантная дивизия,31834
Гордеев Дмитрий Наумович,Кок,3-й танковый батальон,27152
Рыбаков Иннокентий Богданович,Стекольщик,82-я воздушно-десантная дивизия,44796
Соколов Корней Геннадьевич,Старший заправщик,3-й танковый батальон,57521
Кондратьев Иннокентий Тимурович,Радиотелефонист,102-й мотострелковый полк,55067
Ефимов Елисей Наумович,Разведчик,82-я воздушно-десантная дивизия,21281
Сафонов Арсений Парфеньевич,Старший кочегар,3-й танковый батальон,12308
Чернов Корнелий Леонидович,Старший электромонтер,2-я артиллерийская батарея,45571
Кононов Фрол Натанович,Монтажник,102-й мотострелковый полк,50019
Ширяев Владлен Глебович,Пулеметчик,82-я воздушно-десантная дивизия,55414
Гуляев Вальтер Максович,Пулеметчик,3-й танковый батальон,51393
Кабанов Яков Богуславович,Закройщик,3-й танковый батальон,38852
Константинов Гордей Парфеньевич,Плотник,2-я артиллерийская батарея,38267
Ситников Гордей Семенович,Кузнец,2-я артиллерийская батарея,43008
Кондратьев Ираклий Наумович,Номер расчета,3-й танковый батальон,11372
Гусев Варлаам Онисимович,Пекарь,102-й мотострелковый полк,36913
Титов Юрий Валерьянович,Маляр,102-й мотострелковый полк,36079
Суханов Абрам Кириллович,Старший кладовщик,2-я артиллерийская батарея,20870
Иванов Герасим Станиславович,Механик-водитель,102-й мотострелковый полк,23670
Алексеев Роман Игнатьевич,Разнорабочий,2-я артиллерийская батарея,10298
Гусев Мечеслав Натанович,Помощник начальника автодрома,82-я воздушно-десантная дивизия,44245
Коновалов Осип Русланович,Старший пекарь,82-я воздушно-десантная дивизия,33196
Гордеев Филипп Митрофанович,Кузнец,102-й мотострелковый полк,31967
Блинов Азарий Константинович,Старший маляр,102-й мотострелковый полк,59546
Горбунов Яков Вениаминович,Каменщик,3-й танковый батальон,13619
Авдеев Анатолий Пётрович,Сапер,3-й танковый батальон,31513
Михеев Виссарион Глебович,Машинист,2-я артиллерийская батарея,12439
Герасимов Архип Эльдарович,Сварщик,2-я артиллерийская батарея,58332
Аксёнов Касьян Леонидович,Наводчик,2-я артиллерийская батарея,31938
Бобров Назарий Дмитрьевич,Кузнец,3-й танковый батальон,39495
Чернов Анатолий Еремеевич,Номер расчета,82-я воздушно-десантная дивизия,20292
Кузьмин Кассиан Германович,Старший инструментальщик,102-й мотострелковый полк,11577
Силин Устин Михайлович,Каменщик,3-й танковый батальон,13494
Зимин Тимур Степанович,Дизелист,82-я воздушно-десантная дивизия,48569
Коновалов Роман Христофорович,Разнорабочий,102-й мотострелковый полк,32261
Рыбаков Панкратий Платонович,Старший радиотелеграфист,82-я воздушно-десантная дивизия,46906
Колобов Абрам Парфеньевич,Старший кладовщик,102-й мотострелковый полк,10525
Беляков Филипп Петрович,Гранатометчик,3-й танковый батальон,49043
Зыков Вальтер Альбертович,Наводчик-оператор,3-й танковый батальон,31688
Гусев Пантелей Максович,Старший плотник,3-й танковый батальон,53576
Воронов Оскар Вадимович,Сапожник,102-й мотострелковый полк,58158
Зиновьев Демьян Семенович,Пекарь,82-я воздушно-десантная дивизия,38690
Федосеев Пантелеймон Станиславович,Старший кок,82-я воздушно-десантная дивизия,46757
Михеев Тимур Феликсович,Старший кочегар,2-я артиллерийская батарея,52348
Филиппов Назарий Кириллович,Старший оператор,82-я воздушно-десантная дивизия,23569
Мамонтов Фрол Эдуардович,Портной,2-я артиллерийская батарея,55428
Беляков Роман Евсеевич,Старший разведчик,3-й танковый батальон,15146
Назаров Игнат Федосеевич,Кладовщик,2-я артиллерийская батарея,48126
Колобов Илларион Аристархович,Разнорабочий,102-й мотострелковый полк,23042
Шубин Дональд Антонович,Старший сапожник,2-я артиллерийская батарея,43003
Буров Людвиг Ростиславович,Вьюковожатый,3-й танковый батальон,46359
Соколов Владлен Тихонович,Старший радиотелеграфист,2-я артиллерийская батарея,45440
Горбунов Трофим Федорович,Заправщик,2-я артиллерийская батарея,19264
Рябов Дмитрий Евсеевич,Старший электромонтер,82-я воздушно-десантная дивизия,42041
Евсеев Абрам Тихонович,Разнорабочий,102-й мотострелковый полк,44918
Гусев Федор Макарович,Кладовщик,82-я воздушно-десантная дивизия,28896
Макаров Осип Юлианович,Старший пильщик,3-й танковый батальон,31880
Хохлов Геннадий Матвеевич,Механик,3-й танковый батальон,51471
Ситников Юлиан Геннадьевич,Старший вожатый служебных собак,3-й танковый батальон,55704
Данилов Ян Антонович,Машинист,82-я воздушно-десантная дивизия,45163
Колобов Людвиг Филиппович,Старший электромонтер,102-й мотострелковый полк,11364
Тарасов Тимур Витальевич,Старший патрульный,3-й танковый батальон,19058
Андреев Венедикт Альбертович,Водитель,102-й мотострелковый полк,29993
Титов Пантелеймон Альвианович,Сапожник,82-я воздушно-десантная дивизия,54295
Буров Харитон Матвеевич,Старший пекарь,3-й танковый батальон,28958
Кузнецов Назарий Христофорович,Закройщик,102-й мотострелковый полк,16686
Бобров Леонтий Эдуардович,Дизелист,3-й танковый батальон,13001
Елисеев Ефим Андреевич,Старший радиотелеграфист,102-й мотострелковый полк,54533
Буров Карл Константинович,Каменщик,102-й мотострелковый полк,34895
Титов Венедикт Сергеевич,Вожатый служебных собак,102-й мотострелковый полк,18659
Тарасов Иннокентий Тимурович,Машинист,102-й мотострелковый полк,37489
Соколов Май Витальевич,Старший патрульный,2-я артиллерийская батарея,51966
Зиновьев Родион Богданович,Оператор,102-й мотострелковый полк,42278
Ситников Владислав Лукьевич,Старший радиотелеграфист,102-й мотострелковый полк,23438
Комаров Лука Всеволодович,Помощник начальника автодрома,82-я воздушно-десантная дивизия,22619
Гусев Кондрат Митрофанович,Каменщик,2-я артиллерийская батарея,37019
Филатов Демьян Кириллович,Старший пильщик,3-й танковый батальон,37148
Тимофеев Моисей Романович,Старший водитель,2-я артиллерийская батарея,56467
Ильин Прохор Игнатьевич,Старший дрессировщик,2-я артиллерийская батарея,17250
Фёдоров Арсен Васильевич,Кочегар,102-й мотострелковый полк,35432
