Аксёнов Мечеслав Григорьевич,Старший вожатый служебных собак,102-й мотострелковый полк,23578
Аксёнов Харитон Евгеньевич,Крановщик,102-й мотострелковый полк,49663
Аксёнов Юлиан Тихонович,Старший столяр,102-й мотострелковый полк,57640
Алексеев Артем Святославович,Старший кочегар,102-й мотострелковый полк,16793
Алексеев Вальтер Вениаминович,Кинорадиомеханик,102-й мотострелковый полк,51875
Алексеев Варлам Федотович,Старший пулеметчик,102-й мотострелковый полк,20413
Алексеев Вилен Петрович,Слесарь,102-й мотострелковый полк,55955
Алексеев Владлен Степанович,Старший портной,102-й мотострелковый полк,24728
Алексеев Вячеслав Антонинович,Радиотелеграфист,102-й мотострелковый полк,52069
Алексеев Давид Демьянович,Бурильщик,102-й мотострелковый полк,59458
Алексеев Даниил Фролович,Старший механик-водитель,102-й мотострелковый полк,17850
Алексеев Денис Семёнович,Дизелист,102-й мотострелковый полк,40886
Алексеев Дональд Фролович,Старший радиотелеграфист,102-й мотострелковый полк,11691
Алексеев Евдоким Михайлович,Старший кок,102-й мотострелковый полк,48422
Алексеев Иван Федосеевич,Портной,102-й мотострелковый полк,18261
Алексеев Касьян Павлович,Гранатометчик,102-й мотострелковый полк,13342
Алексеев Кирилл Парфеньевич,Огнеметчик,102-й мотострелковый полк,59487
Алексеев Остап Германович,Старший пильщик,102-й мотострелковый полк,25227
Алексеев Остап Тихонович,Пулеметчик,102-й мотострелковый полк,36511
Алексеев Остап Юрьевич,Кинорадиомеханик,102-й мотострелковый полк,33209
Алексеев Рудольф Константинович,Дрессировщик,102-й мотострелковый полк,12086
Алексеев Трофим Альвианович,Кочегар,102-й мотострелковый полк,43219
Алексеев Трофим Эдуардович,Смазчик,102-й мотострелковый полк,33124
Алексеев Юрий Агафонович,Сварщик,102-й мотострелковый полк,42519
Алексеев Юрий Мэлорович,Старший кочегар,102-й мотострелковый полк,16844
Андреев Азарий Семёнович,Тракторист,102-й мотострелковый полк,15948
Андреев Архип Георгиевич,Старший оператор,102-й мотострелковый полк,48529
Андреев Владислав Константинович,Старший механик-водитель,102-й мотострелковый полк,13169
Андреев Вольдемар Вадимович,Старший стрелок,102-й мотострелковый полк,31640
Андреев Геннадий Вячеславович,Старший водитель,102-й мотострелковый полк,30295
Андреев Денис Русланович,Огнеметчик,102-й мотострелковый полк,17488
Андреев Ефим Феликсович,Тракторист,102-й мотострелковый полк,37076
Андреев Иван Олегович,Тракторист,102-й мотострелковый полк,25702
Андреев Игнат Антонинович,Сапер,102-й мотострелковый полк,13444
Андреев Кирилл Олегович,Помощник начальника автодрома,102-й мотострелковый полк,18681
Андреев Мартин Еремеевич,Наводчик-оператор,102-й мотострелковый полк,41516
Андреев Олег Оскарович,Радиотелефонист,102-й мотострелковый полк,47431
Андреев Остап Яковович,Старший пильщик,102-й мотострелковый полк,17857
Андреев Устин Константинович,Начальник лесопильной рамы,102-й мотострелковый полк,52794
Андреев Эрнест Кириллович,Старший инструментальщик,102-й мотострелковый полк,20031
Андреев Ян Лукьевич,Старший радиотелеграфист,102-й мотострелковый полк,14108
Архипов Абрам Игнатьевич,Старший сварщик,102-й мотострелковый полк,56434
Архипов Альфред Георгиевич,Гранатометчик,102-й мотострелковый полк,15049
Архипов Арсен Ростиславович,Старший пулеметчик,102-й мотострелковый полк,24260
Архипов Варлам Тимурович,Старший кок,102-й мотострелковый полк,30267
Архипов Велорий Евгеньевич,Помощник гранатометчика,102-й мотострелковый полк,39340
Архипов Владлен Аристархович,Старший сапожник,102-й мотострелковый полк,38765
Архипов Игнат Николаевич,Патрульный,102-й мотострелковый полк,19345
Архипов Моисей Эльдарович,Старший дрессировщик,102-й мотострелковый полк,57265
Архипов Оскар Вячеславович,Старший мастер,102-й мотострелковый полк,23677
Архипов Пантелеймон Антонинович,Дизелист,102-й мотострелковый полк,53391
Архипов Родион Станиславович,Пулеметчик,102-й мотострелковый полк,40374
Архипов Рудольф Святославович,Старший инструментальщик,102-й мотострелковый полк,14389
Архипов Яков Пётрович,Старший плотник,102-й мотострелковый полк,23516
Белоусов Альфред Матвеевич,Грейдерист,102-й мотострелковый полк,21316
Белоусов Арсен Григорьевич,Старший гранатометчик,102-й мотострелковый полк,28774
Белоусов Вячеслав Михайлович,Начальник учебного класса,102-й мотострелковый полк,37874
Белоусов Геннадий Федорович,Дефектовщик,102-й мотострелковый полк,38869
Белоусов Даниил Валентинович,Кузнец,102-й мотострелковый полк,45615
Белоусов Иван Дмитрьевич,Старший оператор,102-й мотострелковый полк,44042
Белоусов Карл Матвеевич,Пильщик,102-й мотострелковый полк,14615
Белоусов Ким Глебович,Старший сварщик,102-й мотострелковый полк,36197
Белоусов Мартин Кимович,Старший сварщик,102-й мотострелковый полк,19131
Белоусов Натан Феликсович,Наводчик,102-й мотострелковый полк,46363
Белоусов Олег Феликсович,Заправщик,102-й мотострелковый полк,33843
Белоусов Оскар Антонович,Старший вожатый служебных собак,102-й мотострелковый полк,15642
Белоусов Остап Христофорович,Старший вожатый служебных собак,102-й мотострелковый полк,31401
Белоусов Станислав Львович,Старший гранатометчик,102-й мотострелковый полк,21211
Белоусов Станислав Улебович,Старший маляр,102-й мотострелковый полк,17925
Белоусов Эрнест Аристархович,Наводчик,102-й мотострелковый полк,48099
Белоусов Эрнест Тимурович,Каменщик,102-й мотострелковый полк,54621
Беляев Вальтер Наумович,Старший вулканизаторщик,102-й мотострелковый полк,13822
Беляев Велорий Натанович,Кладовщик,102-й мотострелковый полк,48110
Беляев Венедикт Игнатьевич,Старший механик-водитель,102-й мотострелковый полк,18641
Беляев Виссарион Васильевич,Старший кузнец,102-й мотострелковый полк,59404
Беляев Вячеслав Валерьянович,Номер расчета,102-й мотострелковый полк,33150
Беляев Вячеслав Семенович,Старший электрик,102-й мотострелковый полк,26644
Беляев Геннадий Парфеньевич,Старший водитель,102-й мотострелковый полк,59739
Беляев Герман Альвианович,Старший оператор,102-й мотострелковый полк,14424
Беляев Даниил Давидович,Сварщик,102-й мотострелковый полк,36967
Беляев Дональд Эдуардович,Старший пекарь,102-й мотострелковый полк,34236
Беляев Донат Парфеньевич,Заправщик,102-й мотострелковый полк,46239
Беляев Евдоким Львович,Старший сапер,102-й мотострелковый полк,11080
Беляев Кассиан Богуславович,Смазчик,102-й мотострелковый полк,28869
Беляев Кирилл Максович,Старший электрик,102-й мотострелковый полк,23887
Беляев Мечеслав Филиппович,Кладовщик,102-й мотострелковый полк,19859
Беляев Оскар Якунович,Старший патрульный,102-й мотострелковый полк,17416
Беляев Прохор Михайлович,Механик-водитель,102-й мотострелковый полк,40461
Беляев Устин Матвеевич,Разнорабочий,102-й мотострелковый полк,43459
Беляев Филипп Антонович,Начальник лесопильной рамы,102-й мотострелковый полк,17878
Беляев Юлиан Мэлорович,Заправщик,102-й мотострелковый полк,16675
Беляев Яков Митрофанович,Старший стрелок,102-й мотострелковый полк,16431
Беляев Ян Олегович,Кок,102-й мотострелковый полк,36483
Беляков Аполлон Богданович,Старший вулканизаторщик,102-й мотострелковый полк,10670
Беляков Артем Максович,Разведчик,102-й мотострелковый полк,56921
Беляков Владислав Кириллович,Стрелок,102-й мотострелковый полк,25575
Беляков Владлен Феликсович,Старший водитель,102-й мотострелковый полк,24439
Беляков Вольдемар Сергеевич,Смазчик,102-й мотострелковый полк,19358
Беляков Игнат Вячеславович,Старший сварщик,102-й мотострелковый полк,13309
Беляков Игнат Пётрович,Старший инструментальщик,102-й мотострелковый полк,29187
Беляков Исаак Глебович,Кок,102-й мотострелковый полк,11420
Беляков Ким Тихонович,Старший гранатометчик,102-й мотострелковый полк,23251
Беляков Леонтий Агафонович,Старший радиотелеграфист,102-й мотострелковый полк,22866
Беляков Эрнест Антонович,Дрессировщик,102-й мотострелковый полк,14026
Блинов Аполлон Евсеевич,Старший сапер,102-й мотострелковый полк,26604
Блинов Владлен Дмитриевич,Оператор,102-й мотострелковый полк,35069
Блинов Дональд Валентинович,Пулеметчик,102-й мотострелковый полк,47352
Блинов Евдоким Куприянович,Старший вулканизаторщик,102-й мотострелковый полк,45653
Блинов Карл Проклович,Аппаратчик,102-й мотострелковый полк,10960
Блинов Карл Русланович,Механик-водитель,102-й мотострелковый полк,10784
Блинов Кассиан Донатович,Старший кузнец,102-й мотострелковый полк,49225
Блинов Корнелий Тимурович,Кузнец,102-й мотострелковый полк,11660
Блинов Моисей Филиппович,Стекольщик,102-й мотострелковый полк,46391
Блинов Натан Макарович,Огнеметчик,102-й мотострелковый полк,45811
Блинов Роман Ростиславович,Разнорабочий,102-й мотострелковый полк,49930
Блинов Станислав Святославович,Механик-водитель,102-й мотострелковый полк,51568
Блинов Тимур Геннадьевич,Старший механик-водитель,102-й мотострелковый полк,46239
Блинов Трофим Леонидович,Старший электрик,102-й мотострелковый полк,56791
Блинов Федор Федорович,Портной,102-й мотострелковый полк,23159
Блинов Ян Богданович,Механик-водитель,102-й мотострелковый полк,53354
Бобров Аполлон Глебович,Старший гранатометчик,102-й мотострелковый полк,43721
Бобров Арсений Митрофанович,Старший кочегар,102-й мотострелковый полк,20672
Бобров Архип Альбертович,Старший столяр,102-й мотострелковый полк,14183
Бобров Вальтер Вениаминович,Дизелист,102-й мотострелковый полк,50485
Бобров Вальтер Демьянович,Старший сварщик,102-й мотострелковый полк,27268
Бобров Варлаам Юлианович,Мастер,102-й мотострелковый полк,42829
Бобров Венедикт Куприянович,Старший кок,102-й мотострелковый полк,41407
Бобров Виссарион Антонинович,Старший вожатый служебных собак,102-й мотострелковый полк,35700
Бобров Виссарион Борисович,Старший инструментальщик,102-й мотострелковый полк,35338
Бобров Даниил Улебович,Помощник гранатометчика,102-й мотострелковый полк,47965
Бобров Демьян Аристархович,Старший вожатый служебных собак,102-й мотострелковый полк,46387
Бобров Демьян Парфеньевич,Мастер,102-й мотострелковый полк,28943
Бобров Дональд Сергеевич,Разведчик,102-й мотострелковый полк,19282
Бобров Евдоким Леонидович,Радиотелефонист,102-й мотострелковый полк,29480
Бобров Иван Эльдарович,Старший механик-водитель,102-й мотострелковый полк,20289
Бобров Иннокентий Агафонович,Каменщик,102-й мотострелковый полк,19672
Бобров Карл Богуславович,Оператор,102-й мотострелковый полк,39145
Бобров Карл Онисимович,Старший столяр,102-й мотострелковый полк,57324
Бобров Мечеслав Витальевич,Старший оператор,102-й мотострелковый полк,55382
Бобров Федор Митрофанович,Кузнец,102-й мотострелковый полк,37701
Бобров Филипп Агафонович,Пильщик,102-й мотострелковый полк,21984
Бобров Филипп Романович,Старший сварщик,102-й мотострелковый полк,46418
Борисов Азарий Альвианович,Номер расчета,102-й мотострелковый полк,57141
Борисов Азарий Антонинович,Огнеметчик,102-й мотострелковый полк,15634
Борисов Арсений Витальевич,Помощник гранатометчика,102-й мотострелковый полк,47282
Борисов Дмитрий Всеволодович,Гранатометчик,102-й мотострелковый полк,56590
Борисов Евдоким Федорович,Медник-жестянщик,102-й мотострелковый полк,38349
Борисов Игнат Антонинович,Старший сварщик,102-й мотострелковый полк,24777
Борисов Игнат Вячеславович,Старший кочегар,102-й мотострелковый полк,18207
Борисов Исаак Альбертович,Стекольщик,102-й мотострелковый полк,55318
Борисов Кирилл Федотович,Старший патрульный,102-й мотострелковый полк,42504
Борисов Лавр Яковлевич,Старший радиотелефонист,102-й мотострелковый полк,59087
Борисов Людвиг Макарович,Старший разведчик,102-й мотострелковый полк,34131
Борисов Олег Оскарович,Каменщик,102-й мотострелковый полк,19527
Борисов Остап Федорович,Слесарь,102-й мотострелковый полк,59075
Борисов Пантелеймон Проклович,Старший мастер,102-й мотострелковый полк,12423
Борисов Родион Тихонович,Старший оператор,102-й мотострелковый полк,34330
Борисов Филипп Агафонович,Заправщик,102-й мотострелковый полк,38923
Борисов Харитон Андреевич,Тракторист,102-й мотострелковый полк,42017
Борисов Ян Юрьевич,Гранатометчик,102-й мотострелковый полк,49107
Буров Азарий Митрофанович,Старший механик-водитель,102-й мотострелковый полк,50731
Буров Аполлон Эдуардович,Медник-жестянщик,102-й мотострелковый полк,32903
Буров Артем Тихонович,Стрелок,102-й мотострелковый полк,42347
Буров Архип Русланович,Наводчик-оператор,102-й мотострелковый полк,57711
Буров Архип Улебович,Старший пекарь,102-й мотострелковый полк,41610
Буров Вальтер Дмитрьевич,Старший сварщик,102-й мотострелковый полк,48047
Буров Велорий Феликсович,Дизелист,102-й мотострелковый полк,58802
Буров Вилен Давидович,Аппаратчик,102-й мотострелковый полк,41735
Буров Вилли Русланович,Радиотелеграфист,102-й мотострелковый полк,33062
Буров Виссарион Леонидович,Разведчик,102-й мотострелковый полк,44645
Буров Виталий Сергеевич,Бурильщик,102-й мотострелковый полк,32055
Буров Гордей Парфеньевич,Старший инструментальщик,102-й мотострелковый полк,31924
Буров Дональд Яковович,Сапожник,102-й мотострелковый полк,35148
Буров Евдоким Артёмович,Смазчик,102-й мотострелковый полк,30750
Буров Евдоким Демьянович,Слесарь,102-й мотострелковый полк,49635
Буров Евдоким Евсеевич,Водитель,102-й мотострелковый полк,33448
Буров Иосиф Всеволодович,Разнорабочий,102-й мотострелковый полк,27316
Буров Карл Васильевич,Разнорабочий,102-й мотострелковый полк,56763
Буров Карл Эдуардович,Старший вулканизаторщик,102-й мотострелковый полк,27613
Буров Касьян Тимурович,Тракторист,102-й мотострелковый полк,36088
Буров Лавр Русланович,Механик-водитель,102-й мотострелковый полк,40427
Буров Людвиг Мэлорович,Вьюковожатый,102-й мотострелковый полк,27466
Буров Моисей Христофорович,Вожатый служебных собак,102-й мотострелковый полк,46354
Буров Пантелей Олегович,Старший электромонтер,102-й мотострелковый полк,11709
Буров Тимур Геннадьевич,Старший кок,102-й мотострелковый полк,22217
Буров Юрий Валентинович,Старший водитель,102-й мотострелковый полк,22285
Быков Абрам Глебович,Стекольщик,102-й мотострелковый полк,53778
Быков Азарий Богуславович,Дрессировщик,102-й мотострелковый полк,47040
Быков Азарий Тарасович,Старший кузнец,102-й мотострелковый полк,46745
Быков Архип Вячеславович,Старший радиотелефонист,102-й мотострелковый полк,40713
Быков Архип Евгеньевич,Старший кочегар,102-й мотострелковый полк,52242
Быков Варлам Владимирович,Патрульный,102-й мотострелковый полк,56118
Быков Венедикт Семёнович,Старший заправщик,102-й мотострелковый полк,17958
Быков Вилли Аристархович,Кок,102-й мотострелковый полк,40219
Быков Владислав Христофорович,Старший портной,102-й мотострелковый полк,51605
Быков Вячеслав Онисимович,Старший инструментальщик,102-й мотострелковый полк,12132
Быков Вячеслав Яковлевич,Старший столяр,102-й мотострелковый полк,24733
Быков Гавриил Проклович,Тракторист,102-й мотострелковый полк,42364
Быков Дональд Аристархович,Разнорабочий,102-й мотострелковый полк,12429
Быков Дональд Тихонович,Пильщик,102-й мотострелковый полк,41596
Быков Иван Михайлович,Старший заправщик,102-й мотострелковый полк,22481
Быков Игнат Тарасович,Заправщик,102-й мотострелковый полк,32485
Быков Иннокентий Лукьевич,Старший гранатометчик,102-й мотострелковый полк,32596
Быков Касьян Вениаминович,Кок,102-й мотострелковый полк,47412
Быков Кирилл Русланович,Помощник гранатометчика,102-й мотострелковый полк,50818
Быков Лавр Артёмович,Тракторист,102-й мотострелковый полк,49275
Быков Людвиг Валентинович,Старший электромонтер,102-й мотострелковый полк,22640
Быков Панкратий Георгиевич,Начальник учебного класса,102-й мотострелковый полк,15342
Быков Пантелеймон Яковлевич,Радиотелефонист,102-й мотострелковый полк,14982
Быков Филипп Донатович,Старший кладовщик,102-й мотострелковый полк,13323
Васильев Альфред Юлианович,Кочегар,102-й мотострелковый полк,48636
Васильев Арсений Митрофанович,Пекарь,102-й мотострелковый полк,49514
Васильев Варлаам Петрович,Наводчик-оператор,102-й мотострелковый полк,11148
Васильев Вилен Федотович,Вожатый служебных собак,102-й мотострелковый полк,26099
Васильев Владлен Федорович,Старший столяр,102-й мотострелковый полк,54706
Васильев Гавриил Пантелеймонович,Старший гранатометчик,102-й мотострелковый полк,31675
Васильев Гордей Максович,Старший пулеметчик,102-й мотострелковый полк,23522
Васильев Евдоким Пантелеймонович,Старший гранатометчик,102-й мотострелковый полк,31571
Васильев Игнат Григорьевич,Кузнец,102-й мотострелковый полк,35985
Васильев Кирилл Вадимович,Старший кок,102-й мотострелковый полк,11166
Васильев Лавр Натанович,Радиотелеграфист,102-й мотострелковый полк,14271
Васильев Роман Еремеевич,Мастер,102-й мотострелковый полк,58038
Воронов Варлаам Пантелеймонович,Старший кладовщик,102-й мотострелковый полк,59155
Воронов Варлам Сергеевич,Крановщик,102-й мотострелковый полк,25782
Воронов Велорий Артёмович,Бурильщик,102-й мотострелковый полк,59307
Воронов Виссарион Лукьевич,Дефектовщик,102-й мотострелковый полк,20182
Воронов Гордей Игнатьевич,Наводчик-оператор,102-й мотострелковый полк,52265
Воронов Евдоким Платонович,Кладовщик,102-й мотострелковый полк,48145
Воронов Евдоким Юлианович,Сапер,102-й мотострелковый полк,52597
Воронов Иосиф Семенович,Портной,102-й мотострелковый полк,45965
Воронов Ираклий Богданович,Пекарь,102-й мотострелковый полк,43876
Воронов Исаак Богданович,Крановщик,102-й мотострелковый полк,18881
Воронов Мечеслав Федосеевич,Дефектовщик,102-й мотострелковый полк,33421
Воронов Олег Макарович,Пулеметчик,102-й мотострелковый полк,57890
Воронов Филипп Вячеславович,Старший водитель,102-й мотострелковый полк,20087
Воронов Юлиан Лукьевич,Тракторист,102-й мотострелковый полк,27620
Воронов Юлиан Матвеевич,Номер расчета,102-й мотострелковый полк,11644
Воронов Юрий Тихонович,Старший водитель,102-й мотострелковый полк,54916
Герасимов Арсений Михайлович,Сапер,102-й мотострелковый полк,43011
Герасимов Архип Андреевич,Оператор,102-й мотострелковый полк,28419
Герасимов Велорий Пантелеймонович,Медник-жестянщик,102-й мотострелковый полк,26276
Герасимов Виссарион Вячеславович,Дефектовщик,102-й мотострелковый полк,42422
Герасимов Вольдемар Ростиславович,Монтажник,102-й мотострелковый полк,48384
Герасимов Давид Олегович,Наводчик-оператор,102-й мотострелковый полк,46167
Герасимов Денис Леонидович,Гранатометчик,102-й мотострелковый полк,51761
Герасимов Игнат Альбертович,Старший водитель,102-й мотострелковый полк,30598
Герасимов Игнат Вениаминович,Водитель,102-й мотострелковый полк,19496
Герасимов Кассиан Вячеславович,Монтажник,102-й мотострелковый полк,57355
Герасимов Касьян Макарович,Старший кладовщик,102-й мотострелковый полк,13968
Герасимов Кондратий Борисович,Старший кочегар,102-й мотострелковый полк,45582
Герасимов Май Тимурович,Старший инструментальщик,102-й мотострелковый полк,23235
Герасимов Моисей Христофорович,Старший пильщик,102-й мотострелковый полк,57168
Герасимов Станислав Федосеевич,Радиотелеграфист,102-й мотострелковый полк,26411
Герасимов Эрнест Георгиевич,Начальник учебного класса,102-й мотострелковый полк,22274
Горбачёв Артем Андреевич,Старший электрик,102-й мотострелковый полк,15646
Горбачёв Вальтер Яковович,Старший водитель,102-й мотострелковый полк,14360
Горбачёв Вилли Улебович,Старший механик-водитель,102-й мотострелковый полк,38388
Горбачёв Владислав Адольфович,Смазчик,102-й мотострелковый полк,30392
Горбачёв Вольдемар Павлович,Старший электромонтер,102-й мотострелковый полк,48483
Горбачёв Вячеслав Демьянович,Дизелист,102-й мотострелковый полк,25612
Горбачёв Гавриил Аристархович,Старший гранатометчик,102-й мотострелковый полк,42643
Горбачёв Гавриил Яковович,Кок,102-й мотострелковый полк,13524
Горбачёв Герасим Дмитрьевич,Старший портной,102-й мотострелковый полк,46360
Горбачёв Денис Проклович,Разнорабочий,102-й мотострелковый полк,43370
Горбачёв Евдоким Адольфович,Сапер,102-й мотострелковый полк,27074
Горбачёв Елисей Юлианович,Стрелок,102-й мотострелковый полк,42682
Горбачёв Ефим Адольфович,Старший стрелок,102-й мотострелковый полк,16482
Горбачёв Илларион Миронович,Старший столяр,102-й мотострелковый полк,45812
Горбачёв Корней Онисимович,Мельник,102-й мотострелковый полк,59428
Горбачёв Май Антонинович,Патрульный,102-й мотострелковый полк,30460
Горбачёв Назарий Феликсович,Маляр,102-й мотострелковый полк,30105
Горбачёв Оскар Валентинович,Кузнец,102-й мотострелковый полк,53148
Горбачёв Рудольф Давидович,Пильщик,102-й мотострелковый полк,23709
Горбунов Абрам Богуславович,Смазчик,102-й мотострелковый полк,45662
Горбунов Виссарион Кимович,Старший радиотелефонист,102-й мотострелковый полк,14041
Горбунов Герман Демьянович,Водитель,102-й мотострелковый полк,49563
Горбунов Давид Всеволодович,Монтажник,102-й мотострелковый полк,48327
Горбунов Давид Леонидович,Старший сапожник,102-й мотострелковый полк,48130
Горбунов Дмитрий Игнатьевич,Помощник гранатометчика,102-й мотострелковый полк,40899
Горбунов Елисей Онисимович,Бурильщик,102-й мотострелковый полк,45486
Горбунов Кондрат Демьянович,Закройщик,102-й мотострелковый полк,36780
Горбунов Корней Еремеевич,Старший инструментальщик,102-й мотострелковый полк,32958
Горбунов Мечеслав Лукьевич,Старший сварщик,102-й мотострелковый полк,47483
Горбунов Родион Парфеньевич,Старший водитель,102-й мотострелковый полк,44745
Горбунов Тимур Еремеевич,Пильщик,102-й мотострелковый полк,48630
Гордеев Абрам Демьянович,Сапер,102-й мотострелковый полк,49076
Гордеев Аполлон Львович,Старший пильщик,102-й мотострелковый полк,26132
Гордеев Аполлон Петрович,Старший радиотелефонист,102-й мотострелковый полк,14190
Гордеев Виссарион Тимурович,Закройщик,102-й мотострелковый полк,54984
Гордеев Дмитрий Глебович,Наводчик-оператор,102-й мотострелковый полк,27674
Гордеев Дональд Степанович,Вожатый служебных собак,102-й мотострелковый полк,21689
Гордеев Донат Владимирович,Старший радиотелеграфист,102-й мотострелковый полк,11170
Гордеев Исаак Борисович,Старший гранатометчик,102-й мотострелковый полк,20445
Гордеев Кондрат Максович,Монтажник,102-й мотострелковый полк,13705
Гордеев Корней Якунович,Огнеметчик,102-й мотострелковый полк,10378
Гордеев Людвиг Демьянович,Старший механик-водитель,102-й мотострелковый полк,52082
Гордеев Моисей Геннадьевич,Начальник учебного класса,102-й мотострелковый полк,42151
Гордеев Моисей Макарович,Сварщик,102-й мотострелковый полк,52606
Гордеев Прохор Павлович,Аппаратчик,102-й мотострелковый полк,35654
Гордеев Устин Филиппович,Сапер,102-й мотострелковый полк,48513
Гордеев Устин Юлианович,Начальник лесопильной рамы,102-й мотострелковый полк,23040
Гордеев Федор Львович,Номер расчета,102-й мотострелковый полк,29579
Гордеев Федор Мэлорович,Старший радиотелеграфист,102-й мотострелковый полк,22338
Гордеев Фрол Евсеевич,Старший дизелист,102-й мотострелковый полк,39654
Гуляев Артем Павлович,Оператор,102-й мотострелковый полк,48241
Гуляев Архип Константинович,Старший радиотелефонист,102-й мотострелковый полк,38201
Гуляев Архип Ростиславович,Наводчик-оператор,102-й мотострелковый полк,38226
Гуляев Варлам Агафонович,Кочегар,102-й мотострелковый полк,43273
Гуляев Вилли Еремеевич,Аппаратчик,102-й мотострелковый полк,11241
Гуляев Виссарион Макарович,Старший сапер,102-й мотострелковый полк,44560
Гуляев Виталий Богданович,Крановщик,102-й мотострелковый полк,54250
